755	104
756	118
757	104
758	118
759	99
760	127
761	120
762	102
763	111
764	140
765	111
766	124
767	129
768	127
769	111
770	116
771	96
772	96
773	129
774	108
775	116
776	119
777	115
778	96
779	115
780	101
781	109
782	102
783	102
784	110
785	93
786	79
787	109
788	100
789	121
790	102
791	109
792	104
793	116
794	101
795	101
796	110
797	90
798	117
799	111
800	110
801	108
802	111
803	98
804	109
805	113
806	103
807	101
808	115
809	106
810	125
811	82
812	86
813	80
814	98
815	96
816	111
817	107
818	102
819	85
820	85
821	83
822	88
823	108
824	114
825	93
826	92
827	110
828	100
829	93
830	112
831	79
832	115
833	100
834	97
835	87
836	104
837	97
838	97
839	102
840	96
841	94
842	98
843	92
844	117
845	107
846	87
847	84
848	94
849	90
850	83
851	95
852	95
853	104
854	88
855	107
856	110
857	92
858	91
859	107
860	89
861	95
862	98
863	104
864	109
865	101
866	86
867	104
868	74
869	98
870	80
871	81
872	84
873	91
874	99
875	82
876	89
877	90
878	85
879	107
880	96
881	96
882	104
883	83
884	95
885	72
886	88
887	95
888	94
889	109
890	92
891	87
892	86
893	88
894	95
895	100
896	97
897	90
898	83
899	107
900	102
901	88
902	83
903	98
904	103
905	85
906	100
907	92
908	94
909	92
910	81
911	80
912	95
913	85
914	91
915	71
916	106
917	95
918	70
919	72
920	84
921	76
922	81
923	90
924	76
925	85
926	97
927	90
928	77
929	98
930	82
931	84
932	79
933	96
934	103
935	80
936	92
937	77
938	82
939	86
940	70
941	82
942	87
943	87
944	95
945	71
946	67
947	83
948	74
949	62
950	77
951	71
952	90
953	111
954	108
955	77
956	79
957	65
958	102
959	79
960	82
961	72
962	77
963	89
964	79
965	112
966	95
967	75
968	85
969	84
970	86
971	103
972	79
973	70
974	80
975	88
976	59
977	70
978	73
979	62
980	77
981	58
982	89
983	83
984	77
985	75
986	76
987	70
988	77
989	84
990	84
991	71
992	87
993	84
994	76
995	91
996	78
997	82
998	67
999	76
1000	67
1001	61
1002	81
1003	69
1004	74
1005	74
1006	70
1007	74
1008	54
1009	86
1010	82
1011	71
1012	80
1013	71
1014	69
1015	67
1016	68
1017	63
1018	74
1019	57
1020	77
1021	79
1022	69
1023	67
1024	67
1025	77
1026	72
1027	65
1028	67
1029	71
1030	76
1031	85
1032	58
1033	74
1034	79
1035	51
1036	70
1037	71
1038	70
1039	52
1040	80
1041	84
1042	64
1043	68
1044	65
1045	60
1046	58
1047	60
1048	76
1049	73
1050	58
1051	62
1052	48
1053	56
1054	75
1055	82
1056	109
1057	77
1058	69
1059	74
1060	63
1061	68
1062	63
1063	57
1064	68
1065	84
1066	68
1067	55
1068	66
1069	67
1070	60
1071	75
1072	71
1073	76
1074	54
1075	59
1076	71
1077	64
1078	70
1079	76
1080	60
1081	65
1082	64
1083	56
1084	48
1085	53
1086	50
1087	65
1088	55
1089	65
1090	59
1091	60
1092	76
1093	66
1094	74
1095	70
1096	67
1097	64
1098	70
1099	68
1100	82
1101	113
1102	65
1103	58
1104	55
1105	63
1106	77
1107	56
1108	68
1109	69
1110	50
1111	73
1112	57
1113	70
1114	59
1115	60
1116	65
1117	61
1118	58
1119	72
1120	51
1121	76
1122	70
1123	53
1124	72
1125	83
1126	66
1127	76
1128	64
1129	61
1130	65
1131	65
1132	65
1133	61
1134	46
1135	68
1136	58
1137	69
1138	68
1139	54
1140	68
1141	38
1142	56
1143	62
1144	50
1145	63
1146	49
1147	54
1148	60
1149	76
1150	55
1151	67
1152	57
1153	58
1154	50
1155	51
1156	63
1157	65
1158	69
1159	74
1160	71
1161	69
1162	55
1163	62
1164	56
1165	59
1166	56
1167	60
1168	67
1169	60
1170	56
1171	57
1172	65
1173	66
1174	56
1175	69
1176	70
1177	55
1178	68
1179	52
1180	49
1181	52
1182	60
1183	69
1184	45
1185	52
1186	45
1187	64
1188	55
1189	37
1190	61
1191	48
1192	62
1193	59
1194	55
1195	45
1196	51
1197	51
1198	58
1199	61
1200	60
1201	58
1202	61
1203	66
1204	47
1205	55
1206	49
1207	64
1208	52
1209	70
1210	72
1211	60
1212	44
1213	57
1214	39
1215	48
1216	46
1217	46
1218	55
1219	50
1220	58
1221	47
1222	43
1223	66
1224	58
1225	59
1226	63
1227	68
1228	44
1229	57
1230	58
1231	46
1232	53
1233	64
1234	65
1235	61
1236	52
1237	47
1238	48
1239	54
1240	53
1241	47
1242	47
1243	46
1244	55
1245	65
1246	42
1247	45
1248	49
1249	59
1250	47
1251	46
1252	46
1253	42
1254	64
1255	38
1256	53
1257	60
1258	66
1259	45
1260	48
1261	48
1262	37
1263	50
1264	36
1265	50
1266	48
1267	43
1268	40
1269	51
1270	46
1271	52
1272	55
1273	48
1274	46
1275	64
1276	41
1277	45
1278	72
1279	44
1280	65
1281	57
1282	47
1283	47
1284	43
1285	49
1286	46
1287	43
1288	45
1289	45
1290	44
1291	57
1292	44
1293	45
1294	44
1295	46
1296	56
1297	48
1298	55
1299	61
1300	54
1301	61
1302	54
1303	59
1304	68
1305	49
1306	46
1307	48
1308	57
1309	55
1310	51
1311	56
1312	47
1313	39
1314	56
1315	60
1316	50
1317	42
1318	44
1319	52
1320	50
1321	43
1322	50
1323	49
1324	51
1325	51
1326	46
1327	55
1328	59
1329	46
1330	58
1331	47
1332	50
1333	45
1334	49
1335	44
1336	60
1337	46
1338	30
1339	52
1340	52
1341	46
1342	57
1343	46
1344	54
1345	41
1346	50
1347	48
1348	46
1349	55
1350	53
1351	43
1352	53
1353	55
1354	35
1355	40
1356	42
1357	39
1358	38
1359	39
1360	42
1361	46
1362	46
1363	39
1364	44
1365	39
1366	51
1367	55
1368	44
1369	56
1370	48
1371	47
1372	33
1373	51
1374	37
1375	45
1376	50
1377	41
1378	44
1379	31
1380	41
1381	46
1382	25
1383	36
1384	37
1385	36
1386	39
1387	52
1388	42
1389	54
1390	43
1391	51
1392	44
1393	37
1394	35
1395	41
1396	38
1397	55
1398	43
1399	42
1400	35
1401	37
1402	34
1403	32
1404	42
1405	44
1406	41
1407	39
1408	39
1409	45
1410	40
1411	38
1412	44
1413	47
1414	40
1415	41
1416	31
1417	40
1418	41
1419	36
1420	42
1421	33
1422	40
1423	57
1424	51
1425	34
1426	50
1427	39
1428	38
1429	48
1430	51
1431	41
1432	22
1433	39
1434	25
1435	39
1436	38
1437	40
1438	43
1439	28
1440	28
1441	40
1442	44
1443	42
1444	40
1445	27
1446	39
1447	60
1448	50
1449	40
1450	35
1451	24
1452	39
1453	49
1454	40
1455	41
1456	37
1457	36
1458	31
1459	21
1460	46
1461	38
1462	40
1463	36
1464	40
1465	33
1466	45
1467	30
1468	46
1469	45
1470	39
1471	37
1472	32
1473	35
1474	32
1475	41
1476	38
1477	47
1478	31
1479	33
1480	35
1481	43
1482	48
1483	46
1484	31
1485	44
1486	36
1487	25
1488	43
1489	35
1490	35
1491	41
1492	41
1493	47
1494	37
1495	39
1496	45
1497	42
1498	35
1499	34
1500	37
1501	37
1502	42
1503	29
1504	38
1505	30
1506	35
1507	46
1508	41
1509	39
1510	33
1511	36
1512	44
1513	38
1514	38
1515	33
1516	38
1517	30
1518	32
1519	33
1520	38
1521	48
1522	39
1523	45
1524	31
1525	39
1526	26
1527	44
1528	53
1529	27
1530	28
1531	31
1532	28
1533	24
1534	39
1535	43
1536	29
1537	22
1538	50
1539	48
1540	41
1541	26
1542	31
1543	28
1544	33
1545	30
1546	40
1547	24
1548	36
1549	41
1550	39
1551	33
1552	46
1553	42
1554	38
1555	53
1556	40
1557	41
1558	31
1559	28
1560	37
1561	41
1562	46
1563	32
1564	33
1565	42
1566	40
1567	39
1568	30
1569	37
1570	43
1571	37
1572	30
1573	32
1574	38
1575	37
1576	37
1577	39
1578	29
1579	34
1580	38
1581	32
1582	36
1583	36
1584	34
1585	31
1586	28
1587	47
1588	32
1589	41
1590	35
1591	38
1592	32
1593	37
1594	46
1595	41
1596	41
1597	44
1598	40
1599	49
1600	42
1601	38
1602	36
1603	35
1604	44
1605	39
1606	28
1607	47
1608	26
1609	38
1610	37
1611	54
1612	30
1613	27
1614	41
1615	38
1616	30
1617	35
1618	30
1619	33
1620	45
1621	39
1622	31
1623	30
1624	43
1625	49
1626	33
1627	49
1628	33
1629	43
1630	33
1631	41
1632	35
1633	40
1634	30
1635	29
1636	28
1637	42
1638	35
1639	35
1640	38
1641	30
1642	45
1643	34
1644	33
1645	32
1646	32
1647	39
1648	33
1649	40
1650	33
1651	38
1652	46
1653	35
1654	37
1655	33
1656	21
1657	27
1658	26
1659	28
1660	36
1661	28
1662	41
1663	26
1664	38
1665	28
1666	33
1667	39
1668	34
1669	31
1670	34
1671	38
1672	40
1673	26
1674	30
1675	28
1676	32
1677	35
1678	32
1679	33
1680	33
1681	22
1682	26
1683	38
1684	32
1685	43
1686	33
1687	32
1688	33
1689	26
1690	32
1691	33
1692	24
1693	23
1694	39
1695	34
1696	26
1697	33
1698	24
1699	35
1700	30
1701	27
1702	27
1703	37
1704	22
1705	37
1706	27
1707	27
1708	25
1709	34
1710	25
1711	19
1712	23
1713	34
1714	29
1715	30
1716	31
1717	31
1718	28
1719	41
1720	29
1721	29
1722	30
1723	23
1724	28
1725	32
1726	29
1727	31
1728	24
1729	26
1730	27
1731	28
1732	31
1733	20
1734	17
1735	26
1736	33
1737	30
1738	21
1739	32
1740	25
1741	25
1742	24
1743	31
1744	26
1745	25
1746	18
1747	25
1748	25
1749	26
1750	26
1751	35
1752	18
1753	36
1754	29
1755	30
1756	28
1757	29
1758	18
1759	26
1760	26
1761	31
1762	26
1763	33
1764	25
1765	28
1766	33
1767	37
1768	26
1769	24
1770	32
1771	32
1772	35
1773	29
1774	28
1775	25
1776	30
1777	31
1778	30
1779	31
1780	35
1781	23
1782	23
1783	26
1784	24
1785	20
1786	27
1787	34
1788	26
1789	34
1790	22
1791	23
1792	25
1793	35
1794	22
1795	20
1796	26
1797	23
1798	24
1799	29
1800	20
1801	25
1802	28
1803	27
1804	30
1805	37
1806	19
1807	19
1808	22
1809	34
1810	16
1811	30
1812	26
1813	17
1814	27
1815	26
1816	30
1817	27
1818	18
1819	16
1820	30
1821	26
1822	34
1823	23
1824	25
1825	30
1826	27
1827	22
1828	28
1829	22
1830	22
1831	36
1832	20
1833	16
1834	28
1835	27
1836	20
1837	26
1838	19
1839	24
1840	26
1841	27
1842	24
1843	36
1844	25
1845	27
1846	23
1847	30
1848	22
1849	18
1850	17
1851	31
1852	21
1853	36
1854	15
1855	28
1856	27
1857	21
1858	33
1859	22
1860	28
1861	25
1862	27
1863	26
1864	21
1865	37
1866	29
1867	29
1868	29
1869	23
1870	31
1871	25
1872	28
1873	27
1874	25
1875	31
1876	28
1877	32
1878	30
1879	32
1880	33
1881	29
1882	33
1883	37
1884	24
1885	37
1886	26
1887	38
1888	36
1889	39
1890	37
1891	43
1892	29
1893	44
1894	34
1895	46
1896	26
1897	37
1898	37
1899	43
1900	39
1901	45
1902	39
1903	30
1904	52
1905	40
1906	45
1907	42
1908	53
1909	37
1910	45
1911	53
1912	46
1913	48
1914	38
1915	71
1916	63
1917	41
1918	42
1919	46
1920	46
1921	54
1922	59
1923	59
1924	62
1925	66
1926	62
1927	48
1928	59
1929	81
1930	88
1931	64
1932	74
1933	72
1934	66
1935	62
1936	79
1937	76
1938	96
1939	76
1940	59
1941	67
1942	82
1943	86
1944	78
1945	95
1946	102
1947	97
1948	91
1949	86
1950	102
1951	101
1952	95
1953	101
1954	98
1955	98
1956	107
1957	107
1958	115
1959	116
1960	133
1961	112
1962	154
1963	127
1964	127
1965	100
1966	114
1967	123
1968	148
1969	102
1970	143
1971	106
1972	99
1973	127
1974	126
1975	158
1976	140
1977	126
1978	139
1979	134
1980	144
1981	150
1982	132
1983	155
1984	125
1985	159
1986	142
1987	134
1988	127
1989	143
1990	142
1991	132
1992	136
1993	138
1994	138
1995	136
1996	133
1997	145
1998	120
1999	148
2000	140
2001	134
2002	137
2003	137
2004	128
2005	122
2006	153
2007	126
2008	131
2009	118
2010	130
2011	111
2012	126
2013	130
2014	136
2015	116
2016	119
2017	136
2018	127
2019	110
2020	120
2021	126
2022	130
2023	125
2024	115
2025	129
2026	126
2027	101
2028	115
2029	110
2030	110
2031	110
2032	82
2033	122
2034	98
2035	98
2036	105
2037	115
2038	114
2039	89
2040	83
2041	81
2042	91
2043	101
2044	81
2045	83
2046	85
2047	97
2048	71
2049	80
2050	75
2051	71
2052	72
2053	66
2054	67
2055	64
2056	65
2057	70
2058	65
2059	60
2060	77
2061	64
2062	72
2063	53
2064	66
2065	74
2066	69
2067	47
2068	53
2069	51
2070	54
2071	53
2072	49
2073	53
2074	46
2075	55
2076	60
2077	47
2078	46
2079	41
2080	55
2081	48
2082	55
2083	49
2084	46
2085	47
2086	41
2087	32
2088	41
2089	47
2090	40
2091	37
2092	50
2093	34
2094	36
2095	37
2096	37
2097	37
2098	38
2099	37
2100	41
2101	42
2102	40
2103	51
2104	34
2105	41
2106	43
2107	37
2108	29
2109	31
2110	34
2111	32
2112	33
2113	33
2114	29
2115	32
2116	41
2117	26
2118	32
2119	33
2120	21
2121	33
2122	26
2123	31
2124	34
2125	25
2126	28
2127	30
2128	18
2129	33
2130	33
2131	45
2132	36
2133	24
2134	35
2135	29
2136	29
2137	34
2138	36
2139	17
2140	37
2141	33
2142	32
2143	35
2144	23
2145	36
2146	29
2147	30
2148	22
2149	30
2150	24
2151	35
2152	30
2153	20
2154	25
2155	32
2156	28
2157	23
2158	32
2159	33
2160	28
2161	27
2162	25
2163	27
2164	30
2165	28
2166	29
2167	27
2168	25
2169	27
2170	27
2171	25
2172	26
2173	26
2174	14
2175	32
2176	24
2177	35
2178	21
2179	28
2180	25
2181	25
2182	35
2183	39
2184	36
2185	23
2186	30
2187	23
2188	23
2189	36
2190	31
2191	23
2192	28
2193	30
2194	21
2195	31
2196	27
2197	29
2198	26
2199	21
2200	24
2201	27
2202	29
2203	28
2204	30
2205	25
2206	24
2207	23
2208	21
2209	25
2210	26
2211	24
2212	28
2213	22
2214	22
2215	26
2216	34
2217	22
2218	17
2219	16
2220	29
2221	22
2222	24
2223	21
2224	23
2225	18
2226	19
2227	31
2228	23
2229	25
2230	21
2231	23
2232	14
2233	19
2234	26
2235	21
2236	17
2237	24
2238	22
2239	25
2240	21
2241	21
2242	22
2243	24
2244	25
2245	25
2246	21
2247	31
2248	21
2249	18
2250	22
2251	23
2252	22
2253	26
2254	19
2255	17
2256	21
2257	22
2258	28
2259	17
2260	24
2261	15
2262	23
2263	22
2264	21
2265	30
2266	22
2267	20
2268	23
2269	30
2270	24
2271	12
2272	27
2273	17
2274	13
2275	23
2276	17
2277	20
2278	19
2279	32
2280	21
2281	22
2282	27
2283	20
2284	28
2285	28
2286	16
2287	33
2288	25
2289	30
2290	21
2291	14
2292	21
2293	17
2294	17
2295	29
2296	29
2297	27
2298	16
2299	29
2300	25
2301	22
2302	25
2303	17
2304	19
2305	23
2306	20
2307	23
2308	20
2309	23
2310	22
2311	20
2312	16
2313	27
2314	19
2315	24
2316	21
2317	19
2318	13
2319	22
2320	17
2321	25
2322	29
2323	33
2324	23
2325	24
2326	19
2327	25
2328	24
2329	18
2330	21
2331	21
2332	24
2333	22
2334	26
2335	22
2336	25
2337	16
2338	23
2339	24
2340	23
2341	20
2342	18
2343	16
2344	23
2345	18
2346	14
2347	20
2348	29
2349	17
2350	22
2351	22
2352	18
2353	17
2354	21
2355	24
2356	24
2357	18
2358	24
2359	21
2360	21
2361	15
2362	17
2363	13
2364	17
2365	16
2366	24
2367	21
2368	20
2369	21
2370	23
2371	25
2372	19
2373	20
2374	25
2375	15
2376	21
2377	19
2378	26
2379	13
2380	19
2381	18
2382	20
2383	21
2384	19
2385	20
2386	17
2387	22
2388	20
2389	22
2390	21
2391	26
2392	17
2393	29
2394	24
2395	18
2396	18
2397	34
2398	22
2399	12
2400	18
2401	17
2402	22
2403	18
2404	24
2405	20
2406	13
2407	18
2408	21
2409	18
2410	21
2411	16
2412	19
2413	14
2414	23
2415	22
2416	18
2417	17
2418	12
2419	33
2420	19
2421	17
2422	18
2423	18
2424	22
2425	19
2426	18
2427	27
2428	22
2429	14
2430	13
2431	22
2432	12
2433	31
2434	22
2435	13
2436	33
2437	20
2438	20
2439	26
2440	21
2441	10
2442	10
2443	23
2444	19
2445	18
2446	19
2447	15
2448	12
2449	28
2450	18
2451	13
2452	15
2453	33
2454	15
2455	27
2456	15
2457	15
2458	26
2459	22
2460	24
2461	18
2462	22
2463	12
2464	28
2465	22
2466	24
2467	17
2468	13
2469	19
2470	17
2471	20
2472	17
2473	25
2474	15
2475	21
2476	23
2477	19
2478	27
2479	21
2480	21
2481	20
2482	15
2483	19
2484	22
2485	18
2486	25
2487	15
2488	15
2489	18
2490	10
2491	19
2492	12
2493	15
2494	21
2495	15
2496	18
2497	16
2498	26
2499	22
2500	23
2501	12
2502	22
2503	14
2504	24
2505	21
2506	16
2507	24
2508	15
2509	9
2510	23
2511	12
2512	16
2513	21
2514	12
2515	15
2516	19
2517	19
2518	11
2519	12
2520	21
2521	20
2522	26
2523	22
2524	17
2525	8
2526	20
2527	15
2528	10
2529	14
2530	19
2531	16
2532	14
2533	13
2534	16
2535	13
2536	16
2537	20
2538	15
2539	13
2540	10
2541	25
2542	21
2543	13
2544	14
2545	16
2546	16
2547	16
2548	23
2549	14
2550	18
2551	16
2552	10
2553	16
2554	17
2555	21
2556	8
2557	18
2558	10
2559	14
2560	11
2561	9
2562	15
2563	15
2564	18
2565	14
2566	22
2567	15
2568	17
2569	19
2570	16
2571	18
2572	26
2573	14
2574	11
2575	15
2576	11
2577	15
2578	15
2579	15
2580	11
2581	20
2582	14
2583	18
2584	14
2585	13
2586	8
2587	17
2588	21
2589	8
2590	19
2591	13
2592	19
2593	19
2594	19
2595	13
2596	16
2597	12
2598	10
2599	11
2600	17
2601	16
2602	10
2603	16
2604	17
2605	13
2606	20
2607	25
2608	11
2609	19
2610	13
2611	18
2612	16
2613	13
2614	14
2615	17
2616	16
2617	12
2618	14
2619	16
2620	23
2621	16
2622	17
2623	16
2624	17
2625	11
2626	8
2627	13
2628	10
2629	16
2630	11
2631	18
2632	18
2633	16
2634	9
2635	12
2636	17
2637	13
2638	17
2639	15
2640	14
2641	17
2642	11
2643	10
2644	12
2645	21
2646	14
2647	20
2648	19
2649	13
2650	14
2651	14
2652	11
2653	12
2654	12
2655	17
2656	19
2657	16
2658	13
2659	18
2660	8
2661	9
2662	14
2663	10
2664	13
2665	15
2666	10
2667	16
2668	15
2669	14
2670	9
2671	11
2672	17
2673	12
2674	13
2675	15
2676	11
2677	17
2678	10
2679	21
2680	13
2681	17
2682	13
2683	13
2684	13
2685	12
2686	17
2687	17
2688	10
2689	18
2690	13
2691	11
2692	10
2693	12
2694	12
2695	12
2696	14
2697	10
2698	20
2699	11
2700	18
2701	14
2702	15
2703	23
2704	11
2705	13
2706	12
2707	21
2708	13
2709	12
2710	18
2711	12
2712	23
2713	11
2714	13
2715	15
2716	22
2717	9
2718	11
2719	10
2720	16
2721	19
2722	25
2723	13
2724	11
2725	13
2726	21
2727	18
2728	12
2729	16
2730	14
2731	7
2732	10
2733	9
2734	8
2735	13
2736	11
2737	15
2738	11
2739	14
2740	15
2741	16
2742	18
2743	15
2744	12
2745	10
2746	22
2747	23
2748	10
2749	11
2750	9
2751	20
2752	9
2753	11
2754	16
2755	11
2756	17
2757	18
2758	15
2759	16
2760	11
2761	11
2762	13
2763	14
2764	15
2765	17
2766	12
2767	16
2768	8
2769	12
2770	17
2771	13
2772	18
2773	15
2774	15
2775	13
2776	13
2777	11
2778	10
2779	12
2780	14
2781	9
2782	9
2783	11
2784	8
2785	10
2786	12
2787	15
2788	15
2789	13
2790	8
2791	20
2792	15
2793	5
2794	11
2795	11
2796	12
2797	7
2798	14
2799	15
2800	10
2801	7
2802	10
2803	9
2804	11
2805	18
2806	13
2807	20
2808	14
2809	21
2810	15
2811	12
2812	21
2813	16
2814	10
2815	8
2816	16
2817	14
2818	9
2819	10
2820	12
2821	14
2822	15
2823	15
2824	16
2825	8
2826	18
2827	9
2828	18
2829	19
2830	11
2831	18
2832	13
2833	13
2834	12
2835	16
2836	14
2837	11
2838	10
2839	15
2840	12
2841	17
2842	9
2843	11
2844	4
2845	11
2846	16
2847	14
2848	12
2849	13
2850	16
2851	18
2852	11
2853	9
2854	9
2855	8
2856	14
2857	15
2858	20
2859	11
2860	14
2861	7
2862	10
2863	14
2864	11
2865	8
2866	14
2867	11
2868	8
2869	9
2870	12
2871	13
2872	15
2873	17
2874	15
2875	16
2876	11
2877	16
2878	12
2879	10
2880	10
2881	11
2882	13
2883	11
2884	10
2885	15
2886	9
2887	9
2888	9
2889	16
2890	13
2891	11
2892	12
2893	13
2894	13
2895	11
2896	15
2897	9
2898	19
2899	11
2900	13
2901	12
2902	17
2903	14
2904	15
2905	10
2906	21
2907	11
2908	15
2909	11
2910	12
2911	7
2912	8
2913	12
2914	13
2915	10
2916	11
2917	14
2918	14
2919	15
2920	12
2921	19
2922	14
2923	10
2924	10
2925	9
2926	15
2927	10
2928	11
2929	16
2930	18
2931	12
2932	10
2933	14
2934	17
2935	10
2936	14
2937	10
2938	15
2939	14
2940	10
2941	6
2942	12
2943	15
2944	15
2945	10
2946	5
2947	10
2948	13
